Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Regional group,TIME_PERIOD,OBS_VALUE,COUNTRY_NOTES,CONNECTION,DEATH_CATEGORY,CATEGORY,Observation Status,Unit of measure,Series Category,Series Type,STD_ERR,REF_DATE,Age Group of Women,Time Since First Birth,DEFINITION,INTERVAL,Series Method,LOWER_BOUND,UPPER_BOUND,STATUS,YEAR_TO_ACHIEVE,Model Used
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2013-06,35310,,,,,Normal value,Number of deaths,,,,2013.5,,,,1,,25376,46404,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2014-06,36076,,,,,Normal value,Number of deaths,,,,2014.5,,,,1,,25566,48189,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2015-06,36930,,,,,Normal value,Number of deaths,,,,2015.5,,,,1,,25608,50046,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2016-06,37503,,,,,Normal value,Number of deaths,,,,2016.5,,,,1,,25433,51745,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2017-06,38121,,,,,Normal value,Number of deaths,,,,2017.5,,,,1,,25393,53733,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2018-06,38686,,,,,Normal value,Number of deaths,,,,2018.5,,,,1,,25125,55963,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2019-06,39315,,,,,Normal value,Number of deaths,,,,2019.5,,,,1,,25113,58147,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2020-06,39810,,,,,Normal value,Number of deaths,,,,2020.5,,,,1,,25049,60115,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2021-06,40195,,,,,Normal value,Number of deaths,,,,2021.5,,,,1,,24955,61881,,,
Nigeria,Deaths age 10 to 19,Male,Total,UN IGME estimate,2021,,2022-06,40491,,,,,Normal value,Number of deaths,,,,2022.5,,,,1,,24753,63159,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1990-06,64304,,,,,Normal value,Number of deaths,,,,1990.5,,,,1,,44661,84387,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1991-06,64750,,,,,Normal value,Number of deaths,,,,1991.5,,,,1,,45556,84614,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1992-06,65002,,,,,Normal value,Number of deaths,,,,1992.5,,,,1,,46555,84478,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1993-06,65211,,,,,Normal value,Number of deaths,,,,1993.5,,,,1,,47301,84245,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1994-06,65294,,,,,Normal value,Number of deaths,,,,1994.5,,,,1,,47861,83807,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1995-06,65183,,,,,Normal value,Number of deaths,,,,1995.5,,,,1,,48405,83009,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1996-06,64877,,,,,Normal value,Number of deaths,,,,1996.5,,,,1,,48646,82288,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1997-06,64432,,,,,Normal value,Number of deaths,,,,1997.5,,,,1,,48743,81007,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1998-06,63944,,,,,Normal value,Number of deaths,,,,1998.5,,,,1,,48878,80004,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,1999-06,63401,,,,,Normal value,Number of deaths,,,,1999.5,,,,1,,49004,78762,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2000-06,63005,,,,,Normal value,Number of deaths,,,,2000.5,,,,1,,48984,77727,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2001-06,62715,,,,,Normal value,Number of deaths,,,,2001.5,,,,1,,48923,77039,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2002-06,62480,,,,,Normal value,Number of deaths,,,,2002.5,,,,1,,48875,76720,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2003-06,62336,,,,,Normal value,Number of deaths,,,,2003.5,,,,1,,48890,76431,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2004-06,62419,,,,,Normal value,Number of deaths,,,,2004.5,,,,1,,48924,76554,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2005-06,62621,,,,,Normal value,Number of deaths,,,,2005.5,,,,1,,49054,77103,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2006-06,62897,,,,,Normal value,Number of deaths,,,,2006.5,,,,1,,49178,77831,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2007-06,63189,,,,,Normal value,Number of deaths,,,,2007.5,,,,1,,49119,78533,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2008-06,63483,,,,,Normal value,Number of deaths,,,,2008.5,,,,1,,49023,79379,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2009-06,63931,,,,,Normal value,Number of deaths,,,,2009.5,,,,1,,48960,80405,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2010-06,64560,,,,,Normal value,Number of deaths,,,,2010.5,,,,1,,48888,81776,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2011-06,65298,,,,,Normal value,Number of deaths,,,,2011.5,,,,1,,48855,83612,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2012-06,66143,,,,,Normal value,Number of deaths,,,,2012.5,,,,1,,48763,85534,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2013-06,67108,,,,,Normal value,Number of deaths,,,,2013.5,,,,1,,48546,87925,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2014-06,68004,,,,,Normal value,Number of deaths,,,,2014.5,,,,1,,48427,90440,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2015-06,68874,,,,,Normal value,Number of deaths,,,,2015.5,,,,1,,47929,93073,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2016-06,69693,,,,,Normal value,Number of deaths,,,,2016.5,,,,1,,47421,95942,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2017-06,70469,,,,,Normal value,Number of deaths,,,,2017.5,,,,1,,46998,99525,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2018-06,71243,,,,,Normal value,Number of deaths,,,,2018.5,,,,1,,46528,102827,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2019-06,71954,,,,,Normal value,Number of deaths,,,,2019.5,,,,1,,46010,106355,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2020-06,72405,,,,,Normal value,Number of deaths,,,,2020.5,,,,1,,45534,108771,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2021-06,72721,,,,,Normal value,Number of deaths,,,,2021.5,,,,1,,45037,111414,,,
Nigeria,Deaths age 10 to 19,Total,Total,UN IGME estimate,2021,,2022-06,72824,,,,,Normal value,Number of deaths,,,,2022.5,,,,1,,44501,113960,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1990-06,17321,,,,,Normal value,Number of deaths,,,,1990.5,,,,1,,11758,24283,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1991-06,17384,,,,,Normal value,Number of deaths,,,,1991.5,,,,1,,11976,24099,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1992-06,17455,,,,,Normal value,Number of deaths,,,,1992.5,,,,1,,12234,23806,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1993-06,17455,,,,,Normal value,Number of deaths,,,,1993.5,,,,1,,12438,23489,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1994-06,17422,,,,,Normal value,Number of deaths,,,,1994.5,,,,1,,12706,23218,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1995-06,17465,,,,,Normal value,Number of deaths,,,,1995.5,,,,1,,12941,22928,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1996-06,17327,,,,,Normal value,Number of deaths,,,,1996.5,,,,1,,13070,22453,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1997-06,17241,,,,,Normal value,Number of deaths,,,,1997.5,,,,1,,13282,21972,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1998-06,17104,,,,,Normal value,Number of deaths,,,,1998.5,,,,1,,13290,21661,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,1999-06,17029,,,,,Normal value,Number of deaths,,,,1999.5,,,,1,,13432,21275,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2000-06,16935,,,,,Normal value,Number of deaths,,,,2000.5,,,,1,,13419,21027,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2001-06,16855,,,,,Normal value,Number of deaths,,,,2001.5,,,,1,,13552,20708,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2002-06,16698,,,,,Normal value,Number of deaths,,,,2002.5,,,,1,,13553,20401,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2003-06,16569,,,,,Normal value,Number of deaths,,,,2003.5,,,,1,,13568,20199,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2004-06,16702,,,,,Normal value,Number of deaths,,,,2004.5,,,,1,,13745,20174,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2005-06,16787,,,,,Normal value,Number of deaths,,,,2005.5,,,,1,,13831,20199,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2006-06,16710,,,,,Normal value,Number of deaths,,,,2006.5,,,,1,,13803,20096,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2007-06,16596,,,,,Normal value,Number of deaths,,,,2007.5,,,,1,,13722,19947,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2008-06,16629,,,,,Normal value,Number of deaths,,,,2008.5,,,,1,,13678,20018,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2009-06,16644,,,,,Normal value,Number of deaths,,,,2009.5,,,,1,,13652,20169,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2010-06,16563,,,,,Normal value,Number of deaths,,,,2010.5,,,,1,,13498,20146,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2011-06,16243,,,,,Normal value,Number of deaths,,,,2011.5,,,,1,,13127,19940,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2012-06,16099,,,,,Normal value,Number of deaths,,,,2012.5,,,,1,,12902,19894,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2013-06,15871,,,,,Normal value,Number of deaths,,,,2013.5,,,,1,,12555,19857,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2014-06,15804,,,,,Normal value,Number of deaths,,,,2014.5,,,,1,,12283,20118,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2015-06,15678,,,,,Normal value,Number of deaths,,,,2015.5,,,,1,,11906,20308,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2016-06,15764,,,,,Normal value,Number of deaths,,,,2016.5,,,,1,,11743,20902,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2017-06,15825,,,,,Normal value,Number of deaths,,,,2017.5,,,,1,,11499,21565,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2018-06,15920,,,,,Normal value,Number of deaths,,,,2018.5,,,,1,,11275,22227,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2019-06,15917,,,,,Normal value,Number of deaths,,,,2019.5,,,,1,,10992,22826,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2020-06,15848,,,,,Normal value,Number of deaths,,,,2020.5,,,,1,,10606,23193,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2021-06,15775,,,,,Normal value,Number of deaths,,,,2021.5,,,,1,,10241,23503,,,
Nigeria,Deaths age 15 to 19,Female,Total,UN IGME estimate,2021,,2022-06,15604,,,,,Normal value,Number of deaths,,,,2022.5,,,,1,,9777,23707,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1990-06,16396,,,,,Normal value,Number of deaths,,,,1990.5,,,,1,,11063,22983,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1991-06,16601,,,,,Normal value,Number of deaths,,,,1991.5,,,,1,,11396,23033,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1992-06,16695,,,,,Normal value,Number of deaths,,,,1992.5,,,,1,,11700,22870,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1993-06,16834,,,,,Normal value,Number of deaths,,,,1993.5,,,,1,,12075,22792,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1994-06,16984,,,,,Normal value,Number of deaths,,,,1994.5,,,,1,,12431,22653,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1995-06,16975,,,,,Normal value,Number of deaths,,,,1995.5,,,,1,,12629,22322,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1996-06,17026,,,,,Normal value,Number of deaths,,,,1996.5,,,,1,,12950,21937,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1997-06,16903,,,,,Normal value,Number of deaths,,,,1997.5,,,,1,,13020,21502,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1998-06,16808,,,,,Normal value,Number of deaths,,,,1998.5,,,,1,,13103,21150,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,1999-06,16555,,,,,Normal value,Number of deaths,,,,1999.5,,,,1,,13046,20701,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2000-06,16331,,,,,Normal value,Number of deaths,,,,2000.5,,,,1,,13004,20282,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2001-06,16122,,,,,Normal value,Number of deaths,,,,2001.5,,,,1,,12925,19791,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2002-06,15986,,,,,Normal value,Number of deaths,,,,2002.5,,,,1,,12938,19516,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2003-06,15811,,,,,Normal value,Number of deaths,,,,2003.5,,,,1,,12921,19215,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2004-06,15467,,,,,Normal value,Number of deaths,,,,2004.5,,,,1,,12708,18719,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2005-06,15265,,,,,Normal value,Number of deaths,,,,2005.5,,,,1,,12573,18428,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2006-06,15293,,,,,Normal value,Number of deaths,,,,2006.5,,,,1,,12608,18477,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2007-06,15378,,,,,Normal value,Number of deaths,,,,2007.5,,,,1,,12667,18543,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2008-06,15374,,,,,Normal value,Number of deaths,,,,2008.5,,,,1,,12611,18629,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2009-06,15471,,,,,Normal value,Number of deaths,,,,2009.5,,,,1,,12607,18851,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2010-06,15763,,,,,Normal value,Number of deaths,,,,2010.5,,,,1,,12795,19297,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2011-06,16355,,,,,Normal value,Number of deaths,,,,2011.5,,,,1,,13180,20177,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2012-06,16849,,,,,Normal value,Number of deaths,,,,2012.5,,,,1,,13525,20842,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2013-06,17485,,,,,Normal value,Number of deaths,,,,2013.5,,,,1,,13869,21810,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2014-06,17948,,,,,Normal value,Number of deaths,,,,2014.5,,,,1,,14032,22722,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2015-06,18537,,,,,Normal value,Number of deaths,,,,2015.5,,,,1,,14363,23917,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2016-06,18881,,,,,Normal value,Number of deaths,,,,2016.5,,,,1,,14201,24892,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2017-06,19304,,,,,Normal value,Number of deaths,,,,2017.5,,,,1,,14270,25979,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2018-06,19695,,,,,Normal value,Number of deaths,,,,2018.5,,,,1,,14162,27208,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2019-06,20156,,,,,Normal value,Number of deaths,,,,2019.5,,,,1,,14100,28304,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2020-06,20496,,,,,Normal value,Number of deaths,,,,2020.5,,,,1,,13926,29190,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2021-06,20796,,,,,Normal value,Number of deaths,,,,2021.5,,,,1,,13828,30162,,,
Nigeria,Deaths age 15 to 19,Male,Total,UN IGME estimate,2021,,2022-06,21003,,,,,Normal value,Number of deaths,,,,2022.5,,,,1,,13511,30762,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1990-06,33717,,,,,Normal value,Number of deaths,,,,1990.5,,,,1,,23619,46332,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1991-06,33985,,,,,Normal value,Number of deaths,,,,1991.5,,,,1,,24241,45963,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1992-06,34150,,,,,Normal value,Number of deaths,,,,1992.5,,,,1,,24850,45645,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1993-06,34289,,,,,Normal value,Number of deaths,,,,1993.5,,,,1,,25350,45304,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1994-06,34406,,,,,Normal value,Number of deaths,,,,1994.5,,,,1,,25934,44870,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1995-06,34440,,,,,Normal value,Number of deaths,,,,1995.5,,,,1,,26401,44246,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1996-06,34353,,,,,Normal value,Number of deaths,,,,1996.5,,,,1,,26646,43501,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1997-06,34144,,,,,Normal value,Number of deaths,,,,1997.5,,,,1,,26831,42856,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1998-06,33912,,,,,Normal value,Number of deaths,,,,1998.5,,,,1,,26961,42130,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,1999-06,33584,,,,,Normal value,Number of deaths,,,,1999.5,,,,1,,27037,41357,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2000-06,33266,,,,,Normal value,Number of deaths,,,,2000.5,,,,1,,26981,40587,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2001-06,32977,,,,,Normal value,Number of deaths,,,,2001.5,,,,1,,27005,39973,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2002-06,32684,,,,,Normal value,Number of deaths,,,,2002.5,,,,1,,26898,39348,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2003-06,32380,,,,,Normal value,Number of deaths,,,,2003.5,,,,1,,26848,38794,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2004-06,32169,,,,,Normal value,Number of deaths,,,,2004.5,,,,1,,26772,38341,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2005-06,32052,,,,,Normal value,Number of deaths,,,,2005.5,,,,1,,26720,38091,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2006-06,32003,,,,,Normal value,Number of deaths,,,,2006.5,,,,1,,26668,37998,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2007-06,31974,,,,,Normal value,Number of deaths,,,,2007.5,,,,1,,26707,37992,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2008-06,32003,,,,,Normal value,Number of deaths,,,,2008.5,,,,1,,26677,38060,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2009-06,32115,,,,,Normal value,Number of deaths,,,,2009.5,,,,1,,26781,38395,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2010-06,32326,,,,,Normal value,Number of deaths,,,,2010.5,,,,1,,26779,38846,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2011-06,32598,,,,,Normal value,Number of deaths,,,,2011.5,,,,1,,26819,39463,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2012-06,32948,,,,,Normal value,Number of deaths,,,,2012.5,,,,1,,26899,40233,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2013-06,33356,,,,,Normal value,Number of deaths,,,,2013.5,,,,1,,26949,41144,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2014-06,33752,,,,,Normal value,Number of deaths,,,,2014.5,,,,1,,26881,42269,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2015-06,34215,,,,,Normal value,Number of deaths,,,,2015.5,,,,1,,26792,43441,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2016-06,34645,,,,,Normal value,Number of deaths,,,,2016.5,,,,1,,26617,44868,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2017-06,35129,,,,,Normal value,Number of deaths,,,,2017.5,,,,1,,26516,46608,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2018-06,35615,,,,,Normal value,Number of deaths,,,,2018.5,,,,1,,26231,48321,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2019-06,36073,,,,,Normal value,Number of deaths,,,,2019.5,,,,1,,25953,49588,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2020-06,36344,,,,,Normal value,Number of deaths,,,,2020.5,,,,1,,25534,50589,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2021-06,36571,,,,,Normal value,Number of deaths,,,,2021.5,,,,1,,25056,51582,,,
Nigeria,Deaths age 15 to 19,Total,Total,UN IGME estimate,2021,,2022-06,36607,,,,,Normal value,Number of deaths,,,,2022.5,,,,1,,24344,52165,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1990-06,33014,,,,,Normal value,Number of deaths,,,,1990.5,,,,1,,24513,46982,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1991-06,33253,,,,,Normal value,Number of deaths,,,,1991.5,,,,1,,25008,46178,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1992-06,33683,,,,,Normal value,Number of deaths,,,,1992.5,,,,1,,25790,45561,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1993-06,33935,,,,,Normal value,Number of deaths,,,,1993.5,,,,1,,26299,44941,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1994-06,34259,,,,,Normal value,Number of deaths,,,,1994.5,,,,1,,26855,44357,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1995-06,34659,,,,,Normal value,Number of deaths,,,,1995.5,,,,1,,27587,43834,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1996-06,35002,,,,,Normal value,Number of deaths,,,,1996.5,,,,1,,28241,43360,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1997-06,35246,,,,,Normal value,Number of deaths,,,,1997.5,,,,1,,29001,42779,,,
Nigeria,Deaths age 15 to 24,Female,Total,UN IGME estimate,2021,,1998-06,35566,,,,,Normal value,Number of deaths,,,,1998.5,,,,1,,29528,42611,,,
